"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"File.Edit"," ","","315","1666649786847","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","315","1666649787001","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","315","1666649787009","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"316","1666649787024","trapezoid.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","*","","316","1666649787113","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","*",,"317","1666649787127","trapezoid.py","1.1.4 for 2021-2022 @t1",,"*",,,,,
"File.Edit"," ","","317","1666649787266","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"318","1666649787276","trapezoid.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","x","","318","1666649787622","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","x",,"319","1666649787627","trapezoid.py","1.1.4 for 2021-2022 @t1",,"x",,,,,
"File.Edit"," ","","319","1666649787712","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",")",,"320","1666649788677","trapezoid.py","1.1.4 for 2021-2022 @t1",,")",,,,,
"Run.Program","Start",,,"1666649808756","trapezoid.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","1",,"1666649810983","trapezoid.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"File.Edit","l","","305","1666649843704","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","320","1666649843704","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"X-Keystroke","l",,"306","1666649843704","trapezoid.py","1.1.4 for 2021-2022 @t1",,"l",,,,,
"File.Edit"," ","","306","1666649843760","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","306","1666649843858","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","a","","306","1666649843859","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"307","1666649843859","trapezoid.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit"," ","","307","1666649843871","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","307","1666649843976","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","m","","307","1666649843977","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"308","1666649843984","trapezoid.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit","b","","308","1666649844127","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","b",,"309","1666649844134","trapezoid.py","1.1.4 for 2021-2022 @t1",,"b",,,,,
"File.Edit","d","","309","1666649844399","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"310","1666649844420","trapezoid.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit","a","","310","1666649844891","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"311","1666649844906","trapezoid.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit",":","","311","1666649845255","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",":",,"312","1666649845255","trapezoid.py","1.1.4 for 2021-2022 @t1",,":",,,,,
"File.Edit"," ","","312","1666649845512","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"313","1666649845513","trapezoid.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","x","","313","1666649846224","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","x",,"314","1666649846225","trapezoid.py","1.1.4 for 2021-2022 @t1",,"x",,,,,
"File.Edit"," ","","314","1666649846259","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","314","1666649846542","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",",","","314","1666649846543","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",",",,"315","1666649846542","trapezoid.py","1.1.4 for 2021-2022 @t1",,",",,,,,
"File.Edit"," ","","315","1666649847032","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"316","1666649847039","trapezoid.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit",""," ","315","1666649847922","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",",","314","1666649848166","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","x","313","1666649848345","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","312","1666649848464","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",":","311","1666649848587","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","311","1666649848850","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"312","1666649848850","trapezoid.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","x","","312","1666649848959","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","x",,"313","1666649848960","trapezoid.py","1.1.4 for 2021-2022 @t1",,"x",,,,,
"File.Edit"," ","","313","1666649848968","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","313","1666649849089","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",",","","313","1666649849090","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",",",,"314","1666649849089","trapezoid.py","1.1.4 for 2021-2022 @t1",,",",,,,,
"File.Edit","",",","313","1666649849481","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",":","","313","1666649849769","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",":",,"314","1666649849771","trapezoid.py","1.1.4 for 2021-2022 @t1",,":",,,,,
"File.Edit"," ","","314","1666649849971","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"315","1666649849972","trapezoid.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"Run.Program","Start",,,"1666649852877","trapezoid.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1666649853309","trapezoid.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"X-Copy","import numpy as np

def trapezoid(f, a, b, n):
    h = (b - a) / n
    sum = 0.5 * (f(a) + f(b))
    for i in range(1, n):
        x = a + i * h
        sum = sum + f(x)
    sum = sum * h
    return sum",,"28","1666649860462","trapezoid.py","1.1.4 for 2021-2022 @t1",,"import numpy as np

def trapezoid(f, a, b, n):
    h = (b - a) / n
    sum = 0.5 * (f(a) + f(b))
    for i in range(1, n):
        x = a + i * h
        sum = sum + f(x)
    sum = sum * h
    return sum",,,,,
"File.Edit","","0","348","1666649964142","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","0","347","1666649964331","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","1","346","1666649964492","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","n","","346","1666649964693","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"347","1666649964694","trapezoid.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","",":","313","1666649964708","trapezoid.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","346","1666649964708","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",":","","313","1666649964708","trapezoid.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"Run.Program","Start",,,"1666649966631","trapezoid.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1666649967163","trapezoid.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Start",,,"1666649972658","trapezoid.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1666649973050","trapezoid.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"X-Copy","for i in range(1, 5):
    n = 2 ** i
    print(""n = "", n, "" "", trapezoid(lambda x: np.exp(- x * x), 0, np.pi / 4, n))",,"232","1666649978966","trapezoid.py","1.1.4 for 2021-2022 @t1",,"for i in range(1, 5):
    n = 2 ** i
    print(""n = "", n, "" "", trapezoid(lambda x: np.exp(- x * x), 0, np.pi / 4, n))",,,,,
"File.Edit","# Jake Daniels
# CS1400 - 001
# Assignment ??","","0","1666650429731","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","45","1666650431075","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","S1400 - 001
# Assignment ??","18","1666650435995","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","M","","18","1666650436543","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","M",,"19","1666650436547","simpsons.py","1.1.4 for 2021-2022 @t1",,"M",,,,,
"File.Edit"," ","","19","1666650436588","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","M ","18","1666650436860","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","C","17","1666650436983","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","M","","17","1666650437129","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","M",,"18","1666650437133","simpsons.py","1.1.4 for 2021-2022 @t1",,"M",,,,,
"File.Edit"," ","","18","1666650437176","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","18","1666650437575","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","A","","18","1666650437576","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","A",,"19","1666650437579","simpsons.py","1.1.4 for 2021-2022 @t1",,"A",,,,,
"File.Edit","T","","19","1666650437662","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","T",,"20","1666650437667","simpsons.py","1.1.4 for 2021-2022 @t1",,"T",,,,,
"File.Edit","H","","20","1666650437775","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","H",,"21","1666650437780","simpsons.py","1.1.4 for 2021-2022 @t1",,"H",,,,,
"File.Edit"," ","","21","1666650438046","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"22","1666650438050","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","4610","","22","1666650438513","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","27","1666650438697","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","28","1666650439066","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","\","","28","1666650439456","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","\",,"29","1666650439459","simpsons.py","1.1.4 for 2021-2022 @t1",,"\",,,,,
"File.Edit","","\","28","1666650439909","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","i","","28","1666650440213","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"29","1666650440217","simpsons.py","1.1.4 for 2021-2022 @t1",,"i",,,,,
"File.Edit"," ","","29","1666650440257","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","29","1666650440577","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","m","","29","1666650440578","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"30","1666650440604","simpsons.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit","p","","30","1666650440654","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"31","1666650440673","simpsons.py","1.1.4 for 2021-2022 @t1",,"p",,,,,
"File.Edit"," ","","31","1666650440718","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","31","1666650440774","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","o","","31","1666650440775","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"32","1666650440799","simpsons.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit"," ","","32","1666650440868","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","32","1666650440875","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","r","","32","1666650440876","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"33","1666650440904","simpsons.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit"," ","","33","1666650440963","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","33","1666650441027","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","t","","33","1666650441028","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"34","1666650441058","simpsons.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit"," ","","34","1666650441113","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","34","1666650441209","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","34","1666650441238","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"35","1666650441241","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","n","","35","1666650441372","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"36","1666650441378","simpsons.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit"," ","","36","1666650441419","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","36","1666650441563","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","u","","36","1666650441564","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"37","1666650441569","simpsons.py","1.1.4 for 2021-2022 @t1",,"u",,,,,
"File.Edit"," ","","37","1666650441611","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","37","1666650441758","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","m","","37","1666650441759","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"38","1666650441763","simpsons.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit"," ","","38","1666650441786","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","38","1666650441864","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","p","","38","1666650441865","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"39","1666650441864","simpsons.py","1.1.4 for 2021-2022 @t1",,"p",,,,,
"File.Edit"," ","","39","1666650441910","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","39","1666650442045","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","y","","39","1666650442046","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","y",,"40","1666650442045","simpsons.py","1.1.4 for 2021-2022 @t1",,"y",,,,,
"File.Edit"," ","","40","1666650442078","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","40","1666650442185","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","40","1666650442200","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"41","1666650442200","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","a","","41","1666650442234","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"42","1666650442235","simpsons.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit"," ","","42","1666650442270","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","42","1666650442315","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","s","","42","1666650442316","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"43","1666650442321","simpsons.py","1.1.4 for 2021-2022 @t1",,"s",,,,,
"File.Edit"," ","","43","1666650442386","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"44","1666650442406","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","n","","44","1666650442537","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"45","1666650442537","simpsons.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit"," ","","45","1666650442593","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","45","1666650442652","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","p","","45","1666650442653","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"46","1666650442657","simpsons.py","1.1.4 for 2021-2022 @t1",,"p",,,,,
"File.Edit"," ","","46","1666650442691","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","46","1666650442886","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","
","","46","1666650442887","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","48","1666650443104","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","d","","48","1666650443883","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"49","1666650443896","simpsons.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit","e","","49","1666650444112","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"50","1666650444114","simpsons.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","f","","50","1666650444184","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"51","1666650444184","simpsons.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit"," simpsons(f, a, b, n):","","51","1666650444983","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","74","1666650445846","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","74","1666650445865","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","h","","78","1666650464626","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"79","1666650464637","simpsons.py","1.1.4 for 2021-2022 @t1",,"h",,,,,
"File.Edit"," ","","79","1666650464726","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"80","1666650464737","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","=","","80","1666650465945","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"81","1666650465956","simpsons.py","1.1.4 for 2021-2022 @t1",,"=",,,,,
"File.Edit"," ","","81","1666650466013","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"82","1666650466013","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","(","","82","1666650466186","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","83","1666650466186","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"83","1666650466205","simpsons.py","1.1.4 for 2021-2022 @t1",,"(",,,,,
"File.Edit","b","","83","1666650467150","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","b",,"84","1666650467164","simpsons.py","1.1.4 for 2021-2022 @t1",,"b",,,,,
"File.Edit"," ","","84","1666650467490","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"85","1666650467499","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","-","","85","1666650467608","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","-",,"86","1666650467608","simpsons.py","1.1.4 for 2021-2022 @t1",,"-",,,,,
"File.Edit"," ","","86","1666650467694","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"87","1666650467699","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","a","","87","1666650467829","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"88","1666650467829","simpsons.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke",")",,"89","1666650468777","simpsons.py","1.1.4 for 2021-2022 @t1",,")",,,,,
"File.Edit"," ","","89","1666650468986","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"90","1666650468990","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","/","","90","1666650469468","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","/",,"91","1666650469476","simpsons.py","1.1.4 for 2021-2022 @t1",,"/",,,,,
"File.Edit"," ","","91","1666650469501","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"92","1666650469501","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","n","","92","1666650469562","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"93","1666650469562","simpsons.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","    
","","94","1666650470254","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","s","","98","1666650470591","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"99","1666650470886","simpsons.py","1.1.4 for 2021-2022 @t1",,"s",,,,,
"File.Edit","u","","99","1666650471059","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"100","1666650471065","simpsons.py","1.1.4 for 2021-2022 @t1",,"u",,,,,
"File.Edit","m","","100","1666650471091","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"101","1666650471095","simpsons.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit"," ","","101","1666650471130","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"102","1666650471130","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit"," ","","102","1666650471730","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"103","1666650471730","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","=","","103","1666650471835","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"104","1666650471835","simpsons.py","1.1.4 for 2021-2022 @t1",,"=",,,,,
"File.Edit"," ","","104","1666650471919","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"105","1666650471919","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","f","","105","1666650472548","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"106","1666650472548","simpsons.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit"," ","","106","1666650472617","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","106","1666650473089","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","(","","106","1666650473090","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","107","1666650473089","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"107","1666650473104","simpsons.py","1.1.4 for 2021-2022 @t1",,"(",,,,,
"File.Edit","a","","107","1666650473251","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"108","1666650473251","simpsons.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit"," ","","108","1666650473301","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","108","1666650473637","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","108","1666650473647","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"109","1666650473656","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","+","","109","1666650474387","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","+",,"110","1666650474398","simpsons.py","1.1.4 for 2021-2022 @t1",,"+",,,,,
"File.Edit"," ","","110","1666650474439","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"111","1666650474439","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","g","","111","1666650474618","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","g",,"112","1666650474629","simpsons.py","1.1.4 for 2021-2022 @t1",,"g",,,,,
"File.Edit"," ","","112","1666650474670","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," g","110","1666650475999","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","110","1666650476164","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","+","109","1666650476491","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","108","1666650476670","simpsons.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","109","1666650477824","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"110","1666650477828","simpsons.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","+ f(b)","","110","1666650478889","simpsons.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
