"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"X-Keystroke","f",,"67","1667848328555","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit","r","","67","1667848328695","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"68","1667848328695","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit","o","","68","1667848328755","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"69","1667848328755","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","m","","69","1667848328836","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"70","1667848328837","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit"," ","","70","1667848328993","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"71","1667848328994","tripleProduct.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","M","","71","1667848329154","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","M",,"72","1667848329159","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"M",,,,,
"File.Edit","e","","72","1667848329380","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"73","1667848329381","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","t","","73","1667848329481","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"74","1667848329481","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit","h","","74","1667848329587","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"75","1667848329589","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"h",,,,,
"File.Edit","o","","75","1667848329697","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"76","1667848329697","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","d","","76","1667848329787","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"77","1667848329792","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit","s","","77","1667848329880","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"78","1667848329880","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"s",,,,,
"File.Edit",".","","78","1667848329994","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",".",,"79","1667848329994","tripleProduct.py","1.1.4 for 2021-2022 @t1",,".",,,,,
"File.Edit","c","","79","1667848331364","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"80","1667848331364","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"c",,,,,
"File.Edit"," ","","80","1667848331394","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","c ","79","1667848331955","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","d","","79","1667848332127","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"80","1667848332127","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit"," ","","80","1667848332162","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","80","1667848332230","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","o","","80","1667848332231","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"81","1667848332238","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","tProduct","","81","1667848333071","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," import ","","89","1667848333080","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","dotProduct","","97","1667848334009","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","109","1667848334248","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","from Methods.crossProduct import crossProduct","","108","1667848335493","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","183","1667848337979","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","183","1667848337979","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","
","187","1667848341495","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","    ","183","1667848343376","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","return dotProduct(a, crossProduct(b, c))","","183","1667848343377","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","183","1667848346446","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Copy","from Methods.dotProduct import dotProduct
from Methods.crossProduct import crossProduct

def tripleProduct(a, b, c):
    return dotProduct(a, crossProduct(b, c))",,"66","1667848405539","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"from Methods.dotProduct import dotProduct
from Methods.crossProduct import crossProduct

def tripleProduct(a, b, c):
    return dotProduct(a, crossProduct(b, c))",,,,,
"File.Edit","
","","183","1667848436598","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","183","1667848436606","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","i","","187","1667848437411","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"188","1667848437411","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"i",,,,,
"File.Edit"," ","","188","1667848437416","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","188","1667848437488","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","f","","188","1667848437489","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"189","1667848437488","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit"," ","","189","1667848437499","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","189","1667848437744","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","189","1667848437757","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"190","1667848437757","tripleProduct.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","l","","190","1667848438486","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"191","1667848438487","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"l",,,,,
"File.Edit"," ","","191","1667848438498","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","191","1667848438905","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","e","","191","1667848438906","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"192","1667848438914","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","192","1667848438941","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"193","1667848438952","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","(","","193","1667848439630","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","194","1667848439637","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"194","1667848439637","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"(",,,,,
"File.Edit","a","","194","1667848439830","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"195","1667848439832","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit"," ","","195","1667848439854","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","195","1667848440315","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","195","1667848440329","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"196","1667848440337","tripleProduct.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit",""," ","195","1667848441086","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","196","1667848441968","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"197","1667848441976","tripleProduct.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","=","","197","1667848443473","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"198","1667848443476","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"=",,,,,
"File.Edit","!","","198","1667848444945","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","!",,"199","1667848444953","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"!",,,,,
"File.Edit"," ","","199","1667848445662","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"200","1667848445666","tripleProduct.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","3 or len(b) =! 3 or len(c) =! 3:","","200","1667848447344","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    
","","233","1667848447811","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","237","1667848447827","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","return ""Error: Input vectors must be 3D""","","241","1667848450877","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","!","198","1667848477510","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","=","197","1667848477638","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","!","","197","1667848478705","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","!",,"198","1667848478708","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"!",,,,,
"File.Edit","=","","198","1667848479086","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"199","1667848479088","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"=",,,,,
"File.Edit","","!","213","1667848481169","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","!","","212","1667848481849","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","!",,"213","1667848481849","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"!",,,,,
"File.Edit","!","","227","1667848485471","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","!",,"228","1667848485471","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"!",,,,,
"File.Edit","","!","229","1667848486138","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"X-Copy","def tripleProduct(a, b, c):
    if len(a) != 3 or len(b) != 3 or len(c) != 3:
        return ""Error: Input vectors must be 3D""
    return dotProduct(a, crossProduct(b, c))",,"155","1667848489961","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"def tripleProduct(a, b, c):
    if len(a) != 3 or len(b) != 3 or len(c) != 3:
        return ""Error: Input vectors must be 3D""
    return dotProduct(a, crossProduct(b, c))",,,,,
"File.Edit","    
","","282","1667848517012","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","287","1667848519426","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","e","","286","1667848521120","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"287","1667848521124","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit"," ","","287","1667848521136","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","287","1667848521332","tripleProduct.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","l","","287","1667848521333","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"288","1667848521340","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"l",,,,,
"File.Edit","s","","288","1667848521437","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"289","1667848521445","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"s",,,,,
"File.Edit","e","","289","1667848521492","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"290","1667848521502","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit",":","","290","1667848521782","tripleProduct.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",":",,"291","1667848521783","tripleProduct.py","1.1.4 for 2021-2022 @t1",,":",,,,,
"X-Copy","else:
        return dotProduct(a, crossProduct(b, c))",,"286","1667848525241","tripleProduct.py","1.1.4 for 2021-2022 @t1",,"else:
        return dotProduct(a, crossProduct(b, c))",,,,,
"File.Edit","[","","168","1667848701851","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","]","","185","1667848701851","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","[",,"169","1667848701864","vecAdd.py","1.1.4 for 2021-2022 @t1",,"[",,,,,
"File.Edit","","np.zeros(len(a))","169","1667848701946","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"X-Keystroke","]",,"170","1667848701947","vecAdd.py","1.1.4 for 2021-2022 @t1",,"]",,,,,
"File.Edit","","=","212","1667848707483","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","211","1667848707618","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","]","210","1667848707751","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","i","209","1667848707873","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","[","208","1667848707988","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",".","","208","1667848708419","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",".",,"209","1667848708420","vecAdd.py","1.1.4 for 2021-2022 @t1",,".",,,,,
"File.Edit"," ","","209","1667848708437","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","209","1667848708693","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","a","","209","1667848708694","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"210","1667848708703","vecAdd.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit","p","","210","1667848708744","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"211","1667848708751","vecAdd.py","1.1.4 for 2021-2022 @t1",,"p",,,,,
"File.Edit","p","","211","1667848708876","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"212","1667848708881","vecAdd.py","1.1.4 for 2021-2022 @t1",,"p",,,,,
"File.Edit","e","","212","1667848709015","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"213","1667848709020","vecAdd.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","213","1667848709104","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"214","1667848709109","vecAdd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","d","","214","1667848709192","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"215","1667848709202","vecAdd.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit","(","","215","1667848710024","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","216","1667848710026","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"216","1667848710028","vecAdd.py","1.1.4 for 2021-2022 @t1",,"(",,,,,
"File.Edit","",")","216","1667848711114","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","216","1667848712310","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",")","","227","1667848714442","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",")",,"228","1667848714442","vecAdd.py","1.1.4 for 2021-2022 @t1",,")",,,,,
"X-Copy","def vecAdd(a, b):
    if len(a) != len(b):
        print(""Vectors must be the same length"")
        return None
    c = []
    for i in range(len(a)):
        c.append(a[i] + b[i])
    return c",,"48","1667848735907","vecAdd.py","1.1.4 for 2021-2022 @t1",,"def vecAdd(a, b):
    if len(a) != len(b):
        print(""Vectors must be the same length"")
        return None
    c = []
    for i in range(len(a)):
        c.append(a[i] + b[i])
    return c",,,,,
"File.Edit","","def vecAdd(a, b):
    if len(a) != len(b):
        print(""Vectors must be the same length"")
        return None
    c = []
    for i in range(len(a)):
        c.append(a[i] + b[i])
    return c","48","1667848757001","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","48","1667848757492","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","
","","48","1667848758439","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","def vecAdd(a, b):
    if len(a) != len(b):
        print(""Vectors must be the same length"")
        return None
    c = []
    for i in range(len(a)):
        c.append(a[i] + b[i])
    return c","","48","1667848758707","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","
","47","1667848761828","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","46","1667848762334","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","p","45","1667848762364","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","44","1667848762396","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","43","1667848762473","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","s","42","1667848762494","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","a","41","1667848762529","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","40","1667848762561","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","y","39","1667848762593","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","p","38","1667848762624","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","m","37","1667848762657","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","u","36","1667848762690","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","35","1667848762723","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","34","1667848762762","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","t","33","1667848762789","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","r","32","1667848762820","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","o","31","1667848762876","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","p","30","1667848762902","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","m","29","1667848762920","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","i","28","1667848762956","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","27","1667848762989","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","26","1667848763042","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","0","25","1667848763066","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","1","24","1667848763090","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","6","23","1667848763114","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","4","22","1667848763143","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","21","1667848763177","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","h","20","1667848763210","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","t","19","1667848763248","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","a","18","1667848763275","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","M","17","1667848763311","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","16","1667848763342","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","#","15","1667848763378","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","14","1667848763411","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","s","13","1667848763454","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","l","12","1667848763489","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","e","11","1667848763506","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","i","10","1667848763536","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","9","1667848763567","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","a","8","1667848763598","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","D","7","1667848763632","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","6","1667848763664","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","e","5","1667848763699","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","k","4","1667848763729","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","a","3","1667848763764","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","J","2","1667848763796","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","1","1667848763829","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","#","0","1667848763861","vecAdd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","#","","0","1667848768615","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","1","1667848768618","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","J","","2","1667848768620","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","a","","3","1667848768621","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","k","","4","1667848768625","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","e","","5","1667848768626","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","6","1667848768629","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","D","","7","1667848768631","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","a","","8","1667848768633","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","n","","9","1667848768638","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","i","","10","1667848768640","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","e","","11","1667848768645","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","l","","12","1667848768646","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","s","","13","1667848768649","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","14","1667848769353","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","#","","15","1667848769925","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","16","1667848769929","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","M","","17","1667848769933","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","a","","18","1667848769936","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","t","","19","1667848769939","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","h","","20","1667848769942","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","21","1667848769948","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","4","","22","1667848769950","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","6","","23","1667848769953","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","1","","24","1667848769955","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","0","","25","1667848769958","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","26","1667848770313","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","27","1667848772008","vecAdd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","[","","168","1667848780007","vecSub.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","]","","185","1667848780007","vecSub.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","[",,"169","1667848780012","vecSub.py","1.1.4 for 2021-2022 @t1",,"[",,,,,
"File.Edit","","np.zeros(len(a))","169","1667848780050","vecSub.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"X-Keystroke","]",,"170","1667848780054","vecSub.py","1.1.4 for 2021-2022 @t1",,"]",,,,,
"File.Edit","","[i] = ","208","1667848784105","vecSub.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",".","","208","1667848784108","vecSub.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
